method,track,sim_regime,root_id,N,H,sample_seed,valid,tree_kl,split_kl,rf,quartet,branch_w_all,terminal_edit,runtime
treesbm,sim_JTT,JTT,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,120.72454595859361,0.9816666666666667,0.6607730812013348,0.0003603090947810573,0.0069594743816254415,940.7908968925476
treesbm,sim_WAG,WAG,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,120.72454595859361,0.985,0.6612041156840934,0.0003603090947810573,0.007169280035335689,940.7908968925476
treesbm,sim_LG,LG,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,120.72454595859361,0.9866666666666667,0.6568089543937708,0.0003603090947810573,0.006802120141342756,940.7908968925476
phylaflow,empirical,,NODE_0000019,32,0.004578358124999999,0,20,nan,nan,0.9980769230769231,0.7605408787541713,0.0010098544184632126,0.0063190150176678445,7.6992011070251465
phylaflow,sim_neutral,neutral,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,156.21414098349237,0.9895028519574799,0.6564418798665184,0.001221201764381893,0.008858767667844523,7.6992011070251465
phylaflow,sim_JTT,JTT,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,156.21414098349237,0.996578947368421,0.6547316462736373,0.001221201764381893,0.008952628091872791,7.6992011070251465
phylaflow,sim_WAG,WAG,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,156.21414098349237,0.9930983178284695,0.6619827586206897,0.001221201764381893,0.00922868816254417,7.6992011070251465
phylaflow,sim_LG,LG,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,156.21414098349237,0.9877734697244679,0.6663000556173526,0.001221201764381893,0.008822879858657243,7.6992011070251465
artreeformer_adapted,empirical,,NODE_0000019,32,0.004578358124999999,0,20,nan,nan,0.9905660377358491,0.7532591768631813,0.0016681260721311307,0.0066116386925795054,0.0
artreeformer_adapted,sim_neutral,neutral,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,133.43754054807073,0.9847457627118644,0.6401585094549499,0.00042177836756829816,0.00912654593639576,0.0
artreeformer_adapted,sim_JTT,JTT,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,133.43754054807073,0.9915254237288136,0.6361971635150167,0.00042177836756829816,0.00925905477031802,0.0
artreeformer_adapted,sim_WAG,WAG,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,133.43754054807073,0.9932203389830508,0.6456576751946608,0.00042177836756829816,0.009435733215547703,0.0
artreeformer_adapted,sim_LG,LG,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,133.43754054807073,0.988135593220339,0.6543270300333704,0.00042177836756829816,0.00906857332155477,0.0
phylovae_adapted,empirical,,NODE_0000019,32,0.004578358124999999,0,20,nan,nan,0.9905660377358491,0.751162402669633,0.0016921931026570502,0.006498454063604241,0.0
phylovae_adapted,sim_neutral,neutral,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,127.7682753330757,0.9864406779661017,0.6332508342602892,0.0004471899350848412,0.00908237632508834,0.0
phylovae_adapted,sim_JTT,JTT,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,127.7682753330757,0.988135593220339,0.6397789210233593,0.0004471899350848412,0.009156912544169612,0.0
phylovae_adapted,sim_WAG,WAG,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,127.7682753330757,0.988135593220339,0.6407105116796441,0.0004471899350848412,0.009328069787985865,0.0
phylovae_adapted,sim_LG,LG,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,127.7682753330757,0.9932203389830508,0.6483857063403782,0.0004471899350848412,0.00904648851590106,0.0
phylaflow_adapted,empirical,,NODE_0000019,32,0.004578358124999999,0,20,nan,nan,0.9960769230769231,0.7574457730812013,0.0017200455848389495,0.006956713780918728,0.0
phylaflow_adapted,sim_neutral,neutral,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,156.21414098349237,0.9853417673613927,0.6448818131256953,0.00045405594100625277,0.009474381625441695,0.0
phylaflow_adapted,sim_JTT,JTT,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,156.21414098349237,0.9804311103883278,0.6393033926585094,0.00045405594100625277,0.009590326855123675,0.0
phylaflow_adapted,sim_WAG,WAG,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,156.21414098349237,0.9873641208806603,0.6399819243604005,0.00045405594100625277,0.009822217314487632,0.0
phylaflow_adapted,sim_LG,LG,NODE_0000019,32,0.004578358124999999,0,20,0.6931471605599453,156.21414098349237,0.985896850209579,0.6431646273637375,0.00045405594100625277,0.009449536219081272,0.0
neutral_bd,empirical,,NODE_0000276,32,0.005112399687499999,0,20,nan,nan,0.986,0.8354004449388209,0.0018072077496635818,0.008883613074204948,8.145240783691406
neutral_bd,sim_neutral,neutral,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,103.94027365805593,0.9783333333333334,0.6211304226918799,0.00019081473379967687,0.010216983215547702,8.145240783691406
neutral_bd,sim_JTT,JTT,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,103.94027365805593,0.9766666666666667,0.6467505561735262,0.00019081473379967687,0.009979571554770318,8.145240783691406
neutral_bd,sim_WAG,WAG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,103.94027365805593,0.975,0.6458940489432703,0.00019081473379967687,0.009755962897526501,8.145240783691406
neutral_bd,sim_LG,LG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,103.94027365805593,0.9883333333333333,0.6354810901001112,0.00019081473379967687,0.010785666961130742,8.145240783691406
empirical_bd,empirical,,NODE_0000276,32,0.005112399687499999,0,20,nan,nan,0.984,0.8303781979977753,0.0018072077496635818,0.008693131625441696,7.8718109130859375
empirical_bd,sim_neutral,neutral,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,103.94027365805593,0.98,0.6356715795328143,0.00019081473379967687,0.0100761925795053,7.8718109130859375
empirical_bd,sim_JTT,JTT,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,103.94027365805593,0.975,0.6197803114571746,0.00019081473379967687,0.009722835689045936,7.8718109130859375
empirical_bd,sim_WAG,WAG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,103.94027365805593,0.9866666666666667,0.6451890989988877,0.00019081473379967687,0.00962345406360424,7.8718109130859375
empirical_bd,sim_LG,LG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,103.94027365805593,0.9683333333333334,0.6435901001112347,0.00019081473379967687,0.010655918727915194,7.8718109130859375
plm_prior,empirical,,NODE_0000276,32,0.005112399687499999,0,20,nan,nan,0.99,0.8301598998887653,0.0018072077496635818,0.008861528268551237,1.7847986221313477
plm_prior,sim_neutral,neutral,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,103.94027365805593,0.9816666666666667,0.6344187986651836,0.00019081473379967687,0.010164531802120142,1.7847986221313477
plm_prior,sim_JTT,JTT,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,103.94027365805593,0.9833333333333334,0.6578239710789766,0.00019081473379967687,0.009979571554770318,1.7847986221313477
plm_prior,sim_WAG,WAG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,103.94027365805593,0.98,0.6382661290322581,0.00019081473379967687,0.009686947879858658,1.7847986221313477
plm_prior,sim_LG,LG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,103.94027365805593,0.9716666666666667,0.6297928253615128,0.00019081473379967687,0.01076910335689046,1.7847986221313477
treesbm,empirical,,NODE_0000276,32,0.005112399687499999,0,20,nan,nan,1.0,0.8347135706340378,0.0018073118926216214,0.006180984982332155,943.8745269775391
treesbm,sim_neutral,neutral,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,120.92330774236933,0.98,0.6540211345939934,0.0003876897080858332,0.007655145759717315,943.8745269775391
treesbm,sim_JTT,JTT,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,120.92330774236933,0.99,0.6555798109010011,0.0003876897080858332,0.007368043286219081,943.8745269775391
treesbm,sim_WAG,WAG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,120.92330774236933,0.9833333333333334,0.6531298665183537,0.0003876897080858332,0.007158237632508834,943.8745269775391
treesbm,sim_LG,LG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,120.92330774236933,0.9916666666666667,0.6607146829810902,0.0003876897080858332,0.008279041519434628,943.8745269775391
phylaflow,empirical,,NODE_0000276,32,0.005112399687499999,0,20,nan,nan,0.9959166666666667,0.8251835372636263,0.0011628298081551207,0.008604792402826855,7.63844108581543
phylaflow,sim_neutral,neutral,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,156.30823622461344,0.9895559980792532,0.6485205784204672,0.001375692576685754,0.00993816254416961,7.63844108581543
phylaflow,sim_JTT,JTT,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,156.30823622461344,0.9896772651968906,0.6557216351501668,0.001375692576685754,0.009736638692579505,7.63844108581543
phylaflow,sim_WAG,WAG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,156.30823622461344,0.996551724137931,0.6716532258064516,0.001375692576685754,0.009449536219081272,7.63844108581543
phylaflow,sim_LG,LG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,156.30823622461344,0.9914576802507837,0.6609691323692992,0.001375692576685754,0.010553776501766785,7.63844108581543
artreeformer_adapted,empirical,,NODE_0000276,32,0.005112399687499999,0,20,nan,nan,0.9918367346938776,0.8358815350389321,0.0019833151415736476,0.009438493816254417,0.0
artreeformer_adapted,sim_neutral,neutral,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,133.53163578919165,0.9813559322033898,0.6445077864293659,0.0004483645830652481,0.010793948763250884,0.0
artreeformer_adapted,sim_JTT,JTT,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,133.53163578919165,0.9847457627118644,0.6332397107897664,0.0004483645830652481,0.010512367491166078,0.0
artreeformer_adapted,sim_WAG,WAG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,133.53163578919165,0.9864406779661017,0.6426279199110122,0.0004483645830652481,0.010291519434628974,0.0
artreeformer_adapted,sim_LG,LG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,133.53163578919165,0.988135593220339,0.6392463848720801,0.0004483645830652481,0.011370914310954064,0.0
phylovae_adapted,empirical,,NODE_0000276,32,0.005112399687499999,0,20,nan,nan,0.9816326530612245,0.8269313125695217,0.0020075783888332376,0.008770428445229681,0.0
phylovae_adapted,sim_neutral,neutral,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,127.86237057419663,0.9864406779661017,0.6445189098998888,0.0005037777553172846,0.010161771201413428,0.0
phylovae_adapted,sim_JTT,JTT,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,127.86237057419663,0.9813559322033898,0.6487861512791991,0.0005037777553172846,0.009863626325088339,0.0
phylovae_adapted,sim_WAG,WAG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,127.86237057419663,0.9898305084745762,0.6404727474972192,0.0005037777553172846,0.00960136925795053,0.0
phylovae_adapted,sim_LG,LG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,127.86237057419663,0.9898305084745762,0.6291782536151279,0.0005037777553172846,0.010683524734982332,0.0
phylaflow_adapted,empirical,,NODE_0000276,32,0.005112399687499999,0,20,nan,nan,0.9936576110555231,0.8223248053392659,0.0020380351097682645,0.008654483215547702,0.0
phylaflow_adapted,sim_neutral,neutral,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,156.30823622461344,0.9914628732849072,0.6386373748609566,0.0005090322983000137,0.009990613957597172,0.0
phylaflow_adapted,sim_JTT,JTT,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,156.30823622461344,0.9896750456983008,0.6419382647385985,0.0005090322983000137,0.009717314487632508,0.0
phylaflow_adapted,sim_WAG,WAG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,156.30823622461344,0.9930960983298798,0.6472358175750834,0.0005090322983000137,0.00954339664310954,0.0
phylaflow_adapted,sim_LG,LG,NODE_0000276,32,0.005112399687499999,0,20,0.6931471605599453,156.30823622461344,0.9931004234724743,0.6364641268075639,0.0005090322983000137,0.01066696113074205,0.0
neutral_bd,empirical,,NODE_0000077,32,0.00463361125,0,20,nan,nan,0.990909090909091,0.7082438820912125,0.0014927793430123347,0.008842204063604241,8.22784161567688
neutral_bd,sim_neutral,neutral,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,107.55279902852273,0.9683333333333334,0.6259774749721914,0.00019893086352005583,0.009018882508833922,8.22784161567688
neutral_bd,sim_JTT,JTT,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,107.55279902852273,0.9733333333333334,0.6405825917686319,0.00019893086352005583,0.008883613074204946,8.22784161567688
neutral_bd,sim_WAG,WAG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,107.55279902852273,0.9733333333333334,0.6352043937708565,0.00019893086352005583,0.008800795053003534,8.22784161567688
neutral_bd,sim_LG,LG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,107.55279902852273,0.9733333333333334,0.6277335928809789,0.00019893086352005583,0.0088339222614841,8.22784161567688
empirical_bd,empirical,,NODE_0000077,32,0.00463361125,0,20,nan,nan,0.9890909090909091,0.710575639599555,0.0014927793430123347,0.008894655477031803,7.999713182449341
empirical_bd,sim_neutral,neutral,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,107.55279902852273,0.98,0.6444674638487208,0.00019893086352005583,0.009140348939929328,7.999713182449341
empirical_bd,sim_JTT,JTT,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,107.55279902852273,0.9816666666666667,0.6362402669632925,0.00019893086352005583,0.008941585689045937,7.999713182449341
empirical_bd,sim_WAG,WAG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,107.55279902852273,0.965,0.6441643492769744,0.00019893086352005583,0.008889134275618375,7.999713182449341
empirical_bd,sim_LG,LG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,107.55279902852273,0.9733333333333334,0.6307550055617352,0.00019893086352005583,0.008867049469964665,7.999713182449341
plm_prior,empirical,,NODE_0000077,32,0.00463361125,0,20,nan,nan,0.9818181818181818,0.7191615684093438,0.0014927793430123347,0.009223166961130742,1.745149850845337
plm_prior,sim_neutral,neutral,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,107.55279902852273,0.9783333333333334,0.6515989988876529,0.00019893086352005583,0.009452296819787986,1.745149850845337
plm_prior,sim_JTT,JTT,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,107.55279902852273,0.9733333333333334,0.6393937708565072,0.00019893086352005583,0.009231448763250884,1.745149850845337
plm_prior,sim_WAG,WAG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,107.55279902852273,0.975,0.6458370411568409,0.00019893086352005583,0.009203842756183746,1.745149850845337
plm_prior,sim_LG,LG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,107.55279902852273,0.9683333333333334,0.631924360400445,0.00019893086352005583,0.009239730565371024,1.745149850845337
treesbm,empirical,,NODE_0000077,32,0.00463361125,0,20,nan,nan,0.9890909090909091,0.7261929922135706,0.0016963148199753326,0.006619920494699646,943.3090512752533
treesbm,sim_neutral,neutral,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,120.86426034221466,0.9816666666666667,0.659460511679644,0.00036807475691201703,0.006940150176678445,943.3090512752533
treesbm,sim_JTT,JTT,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,120.86426034221466,0.975,0.6478517797552836,0.00036807475691201703,0.006708259717314488,943.3090512752533
treesbm,sim_WAG,WAG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,120.86426034221466,0.985,0.657011957730812,0.00036807475691201703,0.006653047703180212,943.3090512752533
treesbm,sim_LG,LG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,120.86426034221466,0.9833333333333334,0.6596412680756396,0.00036807475691201703,0.006691696113074205,943.3090512752533
phylaflow,empirical,,NODE_0000077,32,0.00463361125,0,20,nan,nan,0.9924152018491641,0.7269076751946607,0.0008336721997168618,0.00861583480565371,7.6816136837005615
phylaflow,sim_neutral,neutral,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,156.46410930777475,0.9912093058770496,0.6574388209121246,0.00124965879504535,0.008891894876325088,7.6816136837005615
phylaflow,sim_JTT,JTT,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,156.46410930777475,0.9948840321141837,0.6750041713014461,0.00124965879504535,0.00868761042402827,7.6816136837005615
phylaflow,sim_WAG,WAG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,156.46410930777475,0.9949142801480616,0.6442630700778643,0.00124965879504535,0.008613074204946997,7.6816136837005615
phylaflow,sim_LG,LG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,156.46410930777475,0.9912438790535218,0.6480464404894327,0.00124965879504535,0.008657243816254417,7.6816136837005615
artreeformer_adapted,empirical,,NODE_0000077,32,0.00463361125,0,20,nan,nan,0.9925925925925926,0.716793659621802,0.0015893979654675186,0.008773189045936396,0.0
artreeformer_adapted,sim_neutral,neutral,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,133.687508872353,0.9932203389830508,0.646226362625139,0.0004270921275648161,0.008971952296819788,0.0
artreeformer_adapted,sim_JTT,JTT,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,133.687508872353,0.9864406779661017,0.6433815350389321,0.0004270921275648161,0.008781470848056538,0.0
artreeformer_adapted,sim_WAG,WAG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,133.687508872353,0.9864406779661017,0.6424457730812013,0.0004270921275648161,0.008720737632508834,0.0
artreeformer_adapted,sim_LG,LG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,133.687508872353,0.9847457627118644,0.6475333704115684,0.0004270921275648161,0.008803555653710247,0.0
phylovae_adapted,empirical,,NODE_0000077,32,0.00463361125,0,20,nan,nan,0.9925925925925926,0.7112333147942158,0.0016107641470016023,0.009060291519434629,0.0
phylovae_adapted,sim_neutral,neutral,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,128.018243657358,0.9915254237288136,0.6420786985539488,0.0004674641003299044,0.009278378975265017,0.0
phylovae_adapted,sim_JTT,JTT,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,128.018243657358,0.9796610169491525,0.6404352057842047,0.0004674641003299044,0.009096179328621909,0.0
phylovae_adapted,sim_WAG,WAG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,128.018243657358,0.9830508474576272,0.6574054505005562,0.0004674641003299044,0.009038206713780918,0.0
phylovae_adapted,sim_LG,LG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,128.018243657358,0.9796610169491525,0.6403517797552837,0.0004674641003299044,0.009054770318021202,0.0
phylaflow_adapted,empirical,,NODE_0000077,32,0.00463361125,0,20,nan,nan,0.9904152018491641,0.7120508898776419,0.0016409362853867,0.008626877208480566,0.0
phylaflow_adapted,sim_neutral,neutral,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,156.46410930777475,0.9949425287356322,0.6468617908787542,0.0004443999483416434,0.008850485865724381,0.0
phylaflow_adapted,sim_JTT,JTT,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,156.46410930777475,0.9841390505379862,0.6443701334816463,0.0004443999483416434,0.008660004416961131,0.0
phylaflow_adapted,sim_WAG,WAG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,156.46410930777475,0.9773798750162219,0.6457786429365963,0.0004443999483416434,0.008624116607773851,0.0
phylaflow_adapted,sim_LG,LG,NODE_0000077,32,0.00463361125,0,20,0.6931471605599453,156.46410930777475,0.9892136310196441,0.6292255283648498,0.0004443999483416434,0.008660004416961131,0.0
neutral_bd,empirical,,NODE_0000198,32,0.004546844375,0,20,nan,nan,0.992,0.734488320355951,0.0020129913026024015,0.005507398409893993,8.067765474319458
neutral_bd,sim_neutral,neutral,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,105.2845255958106,0.975,0.6315948275862069,0.00015479497492956122,0.007961572438162545,8.067765474319458
neutral_bd,sim_JTT,JTT,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,105.2845255958106,0.98,0.6322594549499444,0.00015479497492956122,0.008270759717314488,8.067765474319458
neutral_bd,sim_WAG,WAG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,105.2845255958106,0.9716666666666667,0.6352335928809788,0.00015479497492956122,0.00874834363957597,8.067765474319458
neutral_bd,sim_LG,LG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,105.2845255958106,0.985,0.6403170189098999,0.00015479497492956122,0.008461241166077738,8.067765474319458
empirical_bd,empirical,,NODE_0000198,32,0.004546844375,0,20,nan,nan,0.994,0.7332994994438264,0.0020129913026024015,0.0061589001766784454,8.038499593734741
empirical_bd,sim_neutral,neutral,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,105.2845255958106,0.9766666666666667,0.6383996106785317,0.00015479497492956122,0.00860203180212014,8.038499593734741
empirical_bd,sim_JTT,JTT,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,105.2845255958106,0.98,0.6277447163515016,0.00015479497492956122,0.00882011925795053,8.038499593734741
empirical_bd,sim_WAG,WAG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,105.2845255958106,0.9766666666666667,0.6392116240266963,0.00015479497492956122,0.009457818021201414,8.038499593734741
empirical_bd,sim_LG,LG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,105.2845255958106,0.9816666666666667,0.6244466073414905,0.00015479497492956122,0.008994037102473498,8.038499593734741
plm_prior,empirical,,NODE_0000198,32,0.004546844375,0,20,nan,nan,0.996,0.7257397107897664,0.0020129913026024015,0.006238957597173145,1.6116564273834229
plm_prior,sim_neutral,neutral,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,105.2845255958106,0.9683333333333334,0.6305756395995551,0.00015479497492956122,0.008676568021201413,1.6116564273834229
plm_prior,sim_JTT,JTT,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,105.2845255958106,0.9733333333333334,0.6464752502780867,0.00015479497492956122,0.008905697879858657,1.6116564273834229
plm_prior,sim_WAG,WAG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,105.2845255958106,0.9766666666666667,0.646630978865406,0.00015479497492956122,0.00950750883392226,1.6116564273834229
plm_prior,sim_LG,LG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,105.2845255958106,0.9833333333333334,0.6326598998887653,0.00015479497492956122,0.009145870141342756,1.6116564273834229
treesbm,empirical,,NODE_0000198,32,0.004546844375,0,20,nan,nan,0.99,0.7340503337041157,0.002211300869390957,0.003950419611307421,941.2755978107452
treesbm,sim_neutral,neutral,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,120.79142958066745,0.98,0.643694382647386,0.00036516480877808483,0.006407354240282686,941.2755978107452
treesbm,sim_JTT,JTT,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,120.79142958066745,0.9866666666666667,0.6563584538375973,0.00036516480877808483,0.006694456713780919,941.2755978107452
treesbm,sim_WAG,WAG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,120.79142958066745,0.9883333333333333,0.654452169076752,0.00036516480877808483,0.007290746466431095,941.2755978107452
treesbm,sim_LG,LG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,120.79142958066745,0.9766666666666667,0.658150723025584,0.00036516480877808483,0.006895980565371025,941.2755978107452
phylaflow,empirical,,NODE_0000198,32,0.004546844375,0,20,nan,nan,0.9957446808510638,0.739098998887653,0.00120730433230521,0.005960136925795053,7.674790859222412
phylaflow,sim_neutral,neutral,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,156.39127854622762,0.9895582175778429,0.6569605116796441,0.001239664589205098,0.008408789752650176,7.674790859222412
phylaflow,sim_JTT,JTT,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,156.39127854622762,0.9948234811165846,0.6574986095661847,0.001239664589205098,0.008648962014134275,7.674790859222412
phylaflow,sim_WAG,WAG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,156.39127854622762,0.9947973381730187,0.6609454949944383,0.001239664589205098,0.009239730565371024,7.674790859222412
phylaflow,sim_LG,LG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,156.39127854622762,0.9966091954022989,0.6613403781979977,0.001239664589205098,0.008844964664310954,7.674790859222412
artreeformer_adapted,empirical,,NODE_0000198,32,0.004546844375,0,20,nan,nan,0.9959183673469387,0.7243270300333704,0.00204591503568164,0.006432199646643109,0.0
artreeformer_adapted,sim_neutral,neutral,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,133.61467811080587,0.9898305084745762,0.643182703003337,0.00041153923506153013,0.008905697879858657,0.0
artreeformer_adapted,sim_JTT,JTT,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,133.61467811080587,0.9932203389830508,0.651273637374861,0.00041153923506153013,0.009134827738515901,0.0
artreeformer_adapted,sim_WAG,WAG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,133.61467811080587,0.9898305084745762,0.6581229143492769,0.00041153923506153013,0.009758723498233215,0.0
artreeformer_adapted,sim_LG,LG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,133.61467811080587,0.9864406779661017,0.6243270300333704,0.00041153923506153013,0.009322548586572438,0.0
phylovae_adapted,empirical,,NODE_0000198,32,0.004546844375,0,20,nan,nan,0.9979591836734694,0.7259969410456062,0.0020665784880029535,0.006622681095406361,0.0
phylovae_adapted,sim_neutral,neutral,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,127.94541289581088,0.9864406779661017,0.6406687986651836,0.00043489702417763305,0.009076855123674912,0.0
phylovae_adapted,sim_JTT,JTT,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,127.94541289581088,0.9813559322033898,0.6523679087875417,0.00043489702417763305,0.009270097173144877,0.0
phylovae_adapted,sim_WAG,WAG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,127.94541289581088,0.9898305084745763,0.6528740266963292,0.00043489702417763305,0.009896753533568906,0.0
phylovae_adapted,sim_LG,LG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,127.94541289581088,0.9864406779661017,0.6514071190211346,0.00043489702417763305,0.009526833038869257,0.0
phylaflow_adapted,empirical,,NODE_0000198,32,0.004546844375,0,20,nan,nan,0.9957369614512471,0.7088348164627364,0.002091902259021254,0.006509496466431095,0.0
phylaflow_adapted,sim_neutral,neutral,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,156.39127854622762,0.9914932275164826,0.6443367630700778,0.0004173907806250549,0.008952628091872791,0.0
phylaflow_adapted,sim_JTT,JTT,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,156.39127854622762,0.9859755357815488,0.6412472191323693,0.0004173907806250549,0.009206603356890459,0.0
phylaflow_adapted,sim_WAG,WAG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,156.39127854622762,0.9910529759441555,0.6452002224694104,0.0004173907806250549,0.009772526501766785,0.0
phylaflow_adapted,sim_LG,LG,NODE_0000198,32,0.004546844375,0,20,0.6931471605599453,156.39127854622762,0.984463953638413,0.6468840378197998,0.0004173907806250549,0.009421930212014134,0.0
neutral_bd,empirical,,NODE_0000047,32,0.004639552812500002,0,20,nan,nan,0.9882352941176471,0.7758078420467186,0.00190720899788629,0.005311395759717314,8.163167715072632
neutral_bd,sim_neutral,neutral,NODE_0000047,32,0.004639552812500002,0,20,0.6931471605599453,105.5383647443505,0.9733333333333334,0.6323679087875417,0.00018361747196358598,0.009444015017667845,8.163167715072632
